period_end,fund_code,fund_name,category,category_label,holder_shares,holder_shares_100m,holder_ratio_pct,precision_status,total_shares,report_send_date,official_upload_date,instance_id,source_kind,holder_table_page,official_pdf_url,crosscheck_url
2021-12-31,159919,嘉实沪深300ETF,individual,个人,453709641,4.537096,9.870728,exact,4596516676,2022-03-30,2022-03-30,708334,manager_official_pdf,74,https://www.jsfund.cn/plat_files/upload/product_ann/20220329/202203291648538381890/%E5%98%89%E5%AE%9E%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912021%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=33503347646965626e4f453d
2021-12-31,159915,易方达创业板ETF,national_team,国家队（已识别）,420303345.00,4.203033,10.715274,lower_bound,3922469344,2022-03-30,2022-03-30,708933,manager_official_pdf,75,https://cdn.efunds.com.cn/owch/data/notice/20220330/%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912021%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/657/657071.shtml
2021-12-31,159915,易方达创业板ETF,other_institution,其他机构（含保险）,691003342.00,6.910033,17.616539,upper_bound,3922469344,2022-03-30,2022-03-30,708933,manager_official_pdf,75,https://cdn.efunds.com.cn/owch/data/notice/20220330/%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912021%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/657/657071.shtml
2021-12-31,159915,易方达创业板ETF,individual,个人,1341810399,13.418104,34.208308,exact,3922469344,2022-03-30,2022-03-30,708933,manager_official_pdf,75,https://cdn.efunds.com.cn/owch/data/notice/20220330/%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912021%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/657/657071.shtml
2022-06-30,510300,华泰柏瑞沪深300ETF,national_team,国家队（已识别）,2423958601.00,24.239586,22.448660,lower_bound,10797787690,2022-08-30,2022-08-30,783460,manager_official_pdf,90,https://www.huatai-pb.com/upload/pdf/1661821960952-htbrhs300jyxkfszszqtzjj2022nzqbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2022-06-30,510300,华泰柏瑞沪深300ETF,other_institution,其他机构（含保险）,4009149909.00,40.091499,37.129364,upper_bound,10797787690,2022-08-30,2022-08-30,783460,manager_official_pdf,90,https://www.huatai-pb.com/upload/pdf/1661821960952-htbrhs300jyxkfszszqtzjj2022nzqbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2022-06-30,510300,华泰柏瑞沪深300ETF,individual,个人,3859108403,38.591084,35.739806,exact,10797787690,2022-08-30,2022-08-30,783460,manager_official_pdf,90,https://www.huatai-pb.com/upload/pdf/1661821960952-htbrhs300jyxkfszszqtzjj2022nzqbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2022-06-30,510310,易方达沪深300ETF,national_team,国家队（已识别）,370000017.00,3.700000,6.703049,lower_bound,5519876684,2022-08-30,2022-08-30,779234,manager_official_pdf,110,https://cdn.efunds.com.cn/owch/data/notice/20220830/%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912022%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/675/675917.shtml
2022-06-30,510310,易方达沪深300ETF,other_institution,其他机构（含保险）,782238975.00,7.822390,14.171313,upper_bound,5519876684,2022-08-30,2022-08-30,779234,manager_official_pdf,110,https://cdn.efunds.com.cn/owch/data/notice/20220830/%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912022%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/675/675917.shtml
2022-06-30,510310,易方达沪深300ETF,individual,个人,911843004,9.118430,16.519264,exact,5519876684,2022-08-30,2022-08-30,779234,manager_official_pdf,110,https://cdn.efunds.com.cn/owch/data/notice/20220830/%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912022%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/675/675917.shtml
2022-06-30,510330,华夏沪深300ETF,national_team,国家队（已识别）,1901702671.00,19.017027,37.127041,lower_bound,5122149828,2022-08-30,2022-08-29,781393,csrc_official_pdf,176,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=781393,"https://fund.eastmoney.com/gonggao/510330,AN202208301577821855.html"
2022-06-30,510330,华夏沪深300ETF,other_institution,其他机构（含保险）,811616661.00,8.116167,15.845235,upper_bound,5122149828,2022-08-30,2022-08-29,781393,csrc_official_pdf,176,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=781393,"https://fund.eastmoney.com/gonggao/510330,AN202208301577821855.html"
2022-06-30,510330,华夏沪深300ETF,individual,个人,269258005,2.692580,5.256738,exact,5122149828,2022-08-30,2022-08-29,781393,csrc_official_pdf,176,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=781393,"https://fund.eastmoney.com/gonggao/510330,AN202208301577821855.html"
2022-06-30,159919,嘉实沪深300ETF,national_team,国家队（已识别）,600899472.00,6.008995,14.226120,lower_bound,4223916676,2022-08-29,2022-08-29,778557,manager_official_pdf,70,https://www.jsfund.cn/plat_files/upload/product_ann/20220826/202208261661503799878/%E5%98%89%E5%AE%9E%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912022%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=56595763376676473274493d
2022-06-30,159919,嘉实沪深300ETF,other_institution,其他机构（含保险）,885399567.00,8.853996,20.961577,upper_bound,4223916676,2022-08-29,2022-08-29,778557,manager_official_pdf,70,https://www.jsfund.cn/plat_files/upload/product_ann/20220826/202208261661503799878/%E5%98%89%E5%AE%9E%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912022%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=56595763376676473274493d
2022-06-30,159919,嘉实沪深300ETF,individual,个人,528027796,5.280278,12.500905,exact,4223916676,2022-08-29,2022-08-29,778557,manager_official_pdf,70,https://www.jsfund.cn/plat_files/upload/product_ann/20220826/202208261661503799878/%E5%98%89%E5%AE%9E%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912022%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=56595763376676473274493d
2022-06-30,159915,易方达创业板ETF,national_team,国家队（已识别）,450426545.00,4.504265,7.233342,lower_bound,6227087446,2022-08-30,2022-08-30,779198,manager_official_pdf,81,https://cdn.efunds.com.cn/owch/data/notice/20220830/%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912022%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/675/675876.shtml
2022-06-30,159915,易方达创业板ETF,other_institution,其他机构（含保险）,1828096593.00,18.280966,29.357169,upper_bound,6227087446,2022-08-30,2022-08-30,779198,manager_official_pdf,81,https://cdn.efunds.com.cn/owch/data/notice/20220830/%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912022%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/675/675876.shtml
2022-06-30,159915,易方达创业板ETF,individual,个人,1973507884,19.735079,31.692310,exact,6227087446,2022-08-30,2022-08-30,779198,manager_official_pdf,81,https://cdn.efunds.com.cn/owch/data/notice/20220830/%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912022%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/675/675876.shtml
2022-12-31,510300,华泰柏瑞沪深300ETF,national_team,国家队（已识别）,2423958601.00,24.239586,12.309615,lower_bound,19691587690,2023-03-31,2023-03-31,874165,manager_official_pdf,192,https://www.huatai-pb.com/upload/pdf/1680229022151-htbrhs300jyxkfszszqtzjj2022nndbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2022-12-31,510300,华泰柏瑞沪深300ETF,other_institution,其他机构（含保险）,10401921690.00,104.019217,52.824190,upper_bound,19691587690,2023-03-31,2023-03-31,874165,manager_official_pdf,192,https://www.huatai-pb.com/upload/pdf/1680229022151-htbrhs300jyxkfszszqtzjj2022nndbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2022-12-31,510300,华泰柏瑞沪深300ETF,individual,个人,5720473322,57.204733,29.050341,exact,19691587690,2023-03-31,2023-03-31,874165,manager_official_pdf,192,https://www.huatai-pb.com/upload/pdf/1680229022151-htbrhs300jyxkfszszqtzjj2022nndbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2022-12-31,510310,易方达沪深300ETF,national_team,国家队（已识别）,355000017.00,3.550000,3.927204,lower_bound,9039510057,2023-03-30,2023-03-30,868777,manager_official_pdf,189,https://cdn.efunds.com.cn/owch/data/notice/20230330/%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912022%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/685/685917.shtml
2022-12-31,510310,易方达沪深300ETF,other_institution,其他机构（含保险）,2283666628.00,22.836666,25.263168,upper_bound,9039510057,2023-03-30,2023-03-30,868777,manager_official_pdf,189,https://cdn.efunds.com.cn/owch/data/notice/20230330/%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912022%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/685/685917.shtml
2022-12-31,510310,易方达沪深300ETF,individual,个人,1387514624,13.875146,15.349445,exact,9039510057,2023-03-30,2023-03-30,868777,manager_official_pdf,189,https://cdn.efunds.com.cn/owch/data/notice/20230330/%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912022%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/685/685917.shtml
2022-12-31,510330,华夏沪深300ETF,national_team,国家队（已识别）,1790942652.00,17.909427,28.305231,lower_bound,6327249828,2023-03-30,2023-03-29,865584,csrc_official_pdf,326,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=865584,"https://fund.eastmoney.com/gonggao/510330,AN202303301584683993.html"
2022-12-31,510330,华夏沪深300ETF,other_institution,其他机构（含保险）,2006406626.00,20.064066,31.710564,upper_bound,6327249828,2023-03-30,2023-03-29,865584,csrc_official_pdf,326,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=865584,"https://fund.eastmoney.com/gonggao/510330,AN202303301584683993.html"
2022-12-31,510330,华夏沪深300ETF,individual,个人,371247159,3.712472,5.867433,exact,6327249828,2023-03-30,2023-03-29,865584,csrc_official_pdf,326,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=865584,"https://fund.eastmoney.com/gonggao/510330,AN202303301584683993.html"
2022-12-31,159919,嘉实沪深300ETF,national_team,国家队（已识别）,666130172.00,6.661302,12.501935,lower_bound,5328216676,2023-03-30,2023-03-30,863373,manager_official_pdf,82,https://www.jsfund.cn/plat_files/upload/product_ann/20230329/202303291680076086787/%E5%98%89%E5%AE%9E%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912022%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=6b483051524c574a5a32513d
2022-12-31,159919,嘉实沪深300ETF,other_institution,其他机构（含保险）,1679361486.00,16.793615,31.518266,upper_bound,5328216676,2023-03-30,2023-03-30,863373,manager_official_pdf,82,https://www.jsfund.cn/plat_files/upload/product_ann/20230329/202303291680076086787/%E5%98%89%E5%AE%9E%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912022%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=6b483051524c574a5a32513d
2022-12-31,159919,嘉实沪深300ETF,individual,个人,762324877,7.623249,14.307318,exact,5328216676,2023-03-30,2023-03-30,863373,manager_official_pdf,82,https://www.jsfund.cn/plat_files/upload/product_ann/20230329/202303291680076086787/%E5%98%89%E5%AE%9E%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912022%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=6b483051524c574a5a32513d
2022-12-31,159915,易方达创业板ETF,national_team,国家队（已识别）,522463645.00,5.224636,5.778425,lower_bound,9041626552,2023-03-30,2023-03-30,868479,manager_official_pdf,233,https://cdn.efunds.com.cn/owch/data/notice/20230330/%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912022%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/685/685875.shtml
2022-12-31,159915,易方达创业板ETF,other_institution,其他机构（含保险）,2757809192.00,27.578092,30.501251,upper_bound,9041626552,2023-03-30,2023-03-30,868479,manager_official_pdf,233,https://cdn.efunds.com.cn/owch/data/notice/20230330/%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912022%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/685/685875.shtml
2022-12-31,159915,易方达创业板ETF,individual,个人,3251285163,32.512852,35.959074,exact,9041626552,2023-03-30,2023-03-30,868479,manager_official_pdf,233,https://cdn.efunds.com.cn/owch/data/notice/20230330/%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912022%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/685/685875.shtml
2023-06-30,510300,华泰柏瑞沪深300ETF,national_team,国家队（已识别）,2423958601.00,24.239586,13.087207,lower_bound,18521587690,2023-08-31,2023-08-31,967430,manager_official_pdf,179,https://www.huatai-pb.com/upload/pdf/1693444522395-htbrhs300jyxkfszszqtzjj2023nzqbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2023-06-30,510300,华泰柏瑞沪深300ETF,other_institution,其他机构（含保险）,9079473006.00,90.794730,49.021030,upper_bound,18521587690,2023-08-31,2023-08-31,967430,manager_official_pdf,179,https://www.huatai-pb.com/upload/pdf/1693444522395-htbrhs300jyxkfszszqtzjj2023nzqbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2023-06-30,510300,华泰柏瑞沪深300ETF,individual,个人,6415514018,64.155140,34.638035,exact,18521587690,2023-08-31,2023-08-31,967430,manager_official_pdf,179,https://www.huatai-pb.com/upload/pdf/1693444522395-htbrhs300jyxkfszszqtzjj2023nzqbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2023-06-30,510310,易方达沪深300ETF,national_team,国家队（已识别）,360000017.00,3.600000,3.433383,lower_bound,10485285180,2023-08-30,2023-08-30,960614,manager_official_pdf,286,https://cdn.efunds.com.cn/owch/data/bulletin/20230830/%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912023%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/696/696480.shtml
2023-06-30,510310,易方达沪深300ETF,other_institution,其他机构（含保险）,3194761303.00,31.947613,30.468998,upper_bound,10485285180,2023-08-30,2023-08-30,960614,manager_official_pdf,286,https://cdn.efunds.com.cn/owch/data/bulletin/20230830/%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912023%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/696/696480.shtml
2023-06-30,510310,易方达沪深300ETF,individual,个人,1641097177,16.410972,15.651431,exact,10485285180,2023-08-30,2023-08-30,960614,manager_official_pdf,286,https://cdn.efunds.com.cn/owch/data/bulletin/20230830/%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912023%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/696/696480.shtml
2023-06-30,510330,华夏沪深300ETF,national_team,国家队（已识别）,1790942652.00,17.909427,29.108477,lower_bound,6152649828,2023-08-30,2023-08-29,957544,csrc_official_pdf,410,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=957544,"https://fund.eastmoney.com/gonggao/510330,AN202308301596809782.html"
2023-06-30,510330,华夏沪深300ETF,other_institution,其他机构（含保险）,1558909845.00,15.589098,25.337211,upper_bound,6152649828,2023-08-30,2023-08-29,957544,csrc_official_pdf,410,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=957544,"https://fund.eastmoney.com/gonggao/510330,AN202308301596809782.html"
2023-06-30,510330,华夏沪深300ETF,individual,个人,408767240,4.087672,6.643759,exact,6152649828,2023-08-30,2023-08-29,957544,csrc_official_pdf,410,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=957544,"https://fund.eastmoney.com/gonggao/510330,AN202308301596809782.html"
2023-06-30,159919,嘉实沪深300ETF,national_team,国家队（已识别）,687045072.00,6.870451,12.848889,lower_bound,5347116676,2023-08-29,2023-08-29,955123,manager_official_pdf,68,https://www.jsfund.cn/plat_files/upload/product_ann/20230828/202308281693214245365/%E5%98%89%E5%AE%9E%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912023%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=62695277346a3274424e343d
2023-06-30,159919,嘉实沪深300ETF,other_institution,其他机构（含保险）,1480974873.00,14.809749,27.696700,upper_bound,5347116676,2023-08-29,2023-08-29,955123,manager_official_pdf,68,https://www.jsfund.cn/plat_files/upload/product_ann/20230828/202308281693214245365/%E5%98%89%E5%AE%9E%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912023%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=62695277346a3274424e343d
2023-06-30,159919,嘉实沪深300ETF,individual,个人,800806890,8.008069,14.976424,exact,5347116676,2023-08-29,2023-08-29,955123,manager_official_pdf,68,https://www.jsfund.cn/plat_files/upload/product_ann/20230828/202308281693214245365/%E5%98%89%E5%AE%9E%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912023%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=62695277346a3274424e343d
2023-06-30,159915,易方达创业板ETF,national_team,国家队（已识别）,556130945.00,5.561309,3.080098,lower_bound,18055626552,2023-08-30,2023-08-30,960773,manager_official_pdf,191,https://cdn.efunds.com.cn/owch/data/bulletin/20230830/%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912023%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/696/696547.shtml
2023-06-30,159915,易方达创业板ETF,other_institution,其他机构（含保险）,7452365557.00,74.523656,41.274478,upper_bound,18055626552,2023-08-30,2023-08-30,960773,manager_official_pdf,191,https://cdn.efunds.com.cn/owch/data/bulletin/20230830/%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912023%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/696/696547.shtml
